,pursuer,victim,coefficient
66246,AE1955HC,27650AE,0.03
66247,AE2727HI,27650AE,0.03
66248,AE2442ET,AH6189AM,0.03
66249,AE5017IE,AH6189AM,0.03
66250,AE4298IA,AH6189AM,0.03
66251,AE8324KC,AH6189AM,0.03
66252,AE6417CH,AE2051BT,0.03
66253,AH5031II,AE2051BT,0.03
66254,AE3118IX,AE2051BT,0.03
66255,AE5158HB,AE2051BT,0.03
66256,AE7474CE,AE2051BT,0.03
66257,AE7994EE,AA9938TA,0.03
66258,AE3146CO,AA9938TA,0.03
66259,AE0045AB,AA9938TA,0.03
66260,AE2225IT,AA9938TA,0.03
66261,AE1998KB,AE5100BE,0.03
66262,AE7120BE,AE5100BE,0.03
66263,AI0948CE,AE4477AA,0.03
66264,AE8417AA,AE4477AA,0.03
66265,AE4939KA,AE4477AA,0.03
66266,AE7833HH,AE3177AB,0.03
66267,AE2436EE,AE3177AB,0.03
66268,KE9999CB,AE3177AB,0.03
66269,AE0879HI,AE9521HT,0.03
66270,AE9957EH,AE8735HA,0.03
66271,AE8118BC,AK8227CB,0.03
66272,AE5299IH,AK8227CB,0.03
66273,AE4049HI,HJM040,0.03
66274,AP3233BK,HJM040,0.03
66275,AE8041EB,HJM040,0.03
66276,AE9398HX,AE7888BE,0.03
66277,BCE261,AE7888BE,0.03
66278,AE7005BB,AE7888BE,0.03
66279,AE7120BB,AE7888BE,0.03
66280,AE9867HM,AE6172AA,0.029940119760479042
66281,AE1758EP,AA3546OK,0.029940119760479042
66282,AE0980BP,AE2732HO,0.029940119760479042
66283,AE1682IT,AE3247HE,0.029940119760479042
66284,HO0205BO,AE0920AP,0.029850746268656716
66285,BB7899AT,AE9293IX,0.029850746268656716
66286,AE9293,AE9293IX,0.029850746268656716
66287,AE1614AB,AE2208AB,0.029850746268656716
66288,AE7312ET,AE2208AB,0.029850746268656716
66289,AI1333CT,AE2208AB,0.029850746268656716
66290,AE2079CE,AE4507IX,0.029850746268656716
66291,AE7911CT,AE4507IX,0.029850746268656716
66292,AE8917EM,AE4507IX,0.029850746268656716
66293,AH0788IC,AE4123HP,0.029850746268656716
66294,AE7173IK,AE4123HP,0.029850746268656716
66295,AE7778EE,AE5106IX,0.029850746268656716
66296,AE5305CP,AE5106IX,0.029850746268656716
66297,AE0275BT,AE5106IX,0.029850746268656716
66298,AE5427KB,AE8009CP,0.029850746268656716
66299,AE3778HE,AE8009CP,0.029850746268656716
66300,AE3178HM,AE8009CP,0.029850746268656716
66301,AE4192AX,AA5081IP,0.029850746268656716
66302,AE8859BI,AA5081IP,0.029850746268656716
66303,BI0335BB,AA5081IP,0.029850746268656716
66304,AE1094BP,AA5081IP,0.029850746268656716
66305,AE9461BT,AE7559EK,0.029850746268656716
66306,AE5661BA,AE8105HE,0.029850746268656716
66307,AE0966IA,AE8105HE,0.029850746268656716
66308,AE5884HM,AE2271CB,0.029850746268656716
66309,AE4416CB,AE2271CB,0.029850746268656716
66310,AE3354BK,AE2271CB,0.029850746268656716
66311,AE9972CO,AE2271CB,0.029850746268656716
66312,AE5560EX,AE8571AP,0.029850746268656716
66313,AE1235HT,AE1669IO,0.029850746268656716
66314,AE4050IP,AE1669IO,0.029850746268656716
66315,AE7925IB,AE5281CM,0.029850746268656716
66316,AE1829IO,AE5281CM,0.029850746268656716
66317,AE9161IT,AE5281CM,0.029850746268656716
66318,AE1001AT,AA5602TB,0.029850746268656716
66319,AE4529AT,AA5602TB,0.029850746268656716
66320,AE4015BX,AA5602TB,0.029850746268656716
66321,AE9129EB,AE0577IO,0.029850746268656716
66322,AE9970IB,AE0577IO,0.029850746268656716
66323,AE2511IK,AE0577IO,0.029850746268656716
66324,AE8315EC,AE0577IO,0.029850746268656716
66325,AE9991AH,AE0020AC,0.029850746268656716
66326,AE2238ET,AE0020AC,0.029850746268656716
66327,AE0597EP,AE0020AC,0.029850746268656716
66328,AE5959CE,AE7036BX,0.029850746268656716
66329,AE2141HB,AE7036BX,0.029850746268656716
66330,AE8188BC,AE7036BX,0.029850746268656716
66331,AE1210CA,AE1636BT,0.029850746268656716
66332,AE2430EX,AE7346HO,0.029850746268656716
66333,AE9787HT,AE7290EH,0.029850746268656716
66334,AE7457HB,AE7290EH,0.029850746268656716
66335,AE0007CA,AE7290EH,0.029850746268656716
66336,AE7304HB,AE5502HA,0.029850746268656716
66337,AE1325IX,AE5502HA,0.029850746268656716
66338,AE2653CH,AE1121HX,0.029850746268656716
66339,AE7162AO,AE1121HX,0.029850746268656716
66340,AE2413IE,AE1121HX,0.029850746268656716
66341,AE4387BC,AE1121HX,0.029850746268656716
66342,AE6716CE,AE2738KA,0.029850746268656716
66343,DHR065,AE2738KA,0.029850746268656716
66344,AE2827CE,AE2738KA,0.029850746268656716
66345,AE1718KC,AE2738KA,0.029850746268656716
66346,AE3219IO,AE8899HM,0.029850746268656716
66347,AE8020IK,AE8899HM,0.029850746268656716
66348,AE9651BB,AE8899HM,0.029850746268656716
66349,AX9740EC,AE8899HM,0.029850746268656716
66350,AE2814IA,AE0023KA,0.029850746268656716
66351,AE1156CX,AE1562AB,0.029850746268656716
66352,AE1500BA,AE1562AB,0.029850746268656716
66353,AE0598KP,AE1562AB,0.029850746268656716
66354,AE9793AA,AE1562AB,0.029850746268656716
66355,APEB2,AE1562AB,0.029850746268656716
66356,AE7797AC,AE3540CB,0.029850746268656716
66357,AE0110EO,AE3540CB,0.029850746268656716
66358,AE1399KB,AE1115HA,0.029850746268656716
66359,726,AE1115HA,0.029850746268656716
66360,AE3507EK,AH9977EA,0.029787234042553193
66361,SA47649,AE5984IX,0.02976190476190476
66362,AE4171IH,AE5984IX,0.02976190476190476
66363,AE8500AP,AE8686EM,0.02976190476190476
66364,AE2282HO,AE6951IM,0.02976190476190476
66365,AE3404HH,KJC973,0.0297029702970297
66366,AE3577EH,KJC973,0.0297029702970297
66367,AE9950HX,KJC973,0.0297029702970297
66368,46989AE,AE0713AB,0.0297029702970297
66369,AE7779BO,AE4485HT,0.0297029702970297
66370,55402AH,AE4485HT,0.0297029702970297
66371,AE9865BH,AE4485HT,0.0297029702970297
66372,AE4283AX,AE0714CB,0.0297029702970297
66373,AE3792HC,AE0714CB,0.0297029702970297
66374,AE3827HE,AE0714CB,0.0297029702970297
66375,AE4024IP,AE0714CB,0.0297029702970297
66376,AE7020AB,AE0714CB,0.0297029702970297
66377,AE9694BC,AE1841KC,0.0297029702970297
66378,AE1825IE,AE1841KC,0.0297029702970297
66379,AE9700IH,AE1841KC,0.0297029702970297
66380,AE9241AH,AE1841KC,0.0297029702970297
66381,AE1032BO,AE2142CI,0.0297029702970297
66382,AE5101CP,AE7676KA,0.0297029702970297
66383,AE7050HO,AE0332HM,0.0297029702970297
66384,AE3462IP,AE0332HM,0.0297029702970297
66385,AE7635CT,AE0332HM,0.0297029702970297
66386,AE5656AE,AP7077BM,0.0297029702970297
66387,AE5801HM,AP7077BM,0.0297029702970297
66388,AE5271HX,AP7077BM,0.0297029702970297
66389,AE6892EC,AB3083CX,0.0297029702970297
66390,AE6744EB,AB3083CX,0.0297029702970297
66391,AE6227IT,AE1275CK,0.0297029702970297
66392,AE7148AM,AE8942HT,0.02962962962962963
66393,AE1851IO,AE8942HT,0.02962962962962963
66394,KON644,AE3361AC,0.02962962962962963
66395,AE0877HT,AE3361AC,0.02962962962962963
66396,AE0209KB,AE5544AT,0.02962962962962963
66397,BE0227BC,AE5544AT,0.02962962962962963
66398,AE7788BX,AE5544AT,0.02962962962962963
66399,AE1747KA,AE5544AT,0.02962962962962963
66400,AE4501HP,AE5483HK,0.02962962962962963
66401,AE2302IM,AE4120HM,0.02962962962962963
66402,AE1022IB,AE4120HM,0.02962962962962963
66403,AE2255AB,AE4120HM,0.02962962962962963
66404,AE0332EH,AE0839IO,0.02962962962962963
66405,AE5740HB,AE0839IO,0.02962962962962963
66406,AE1856BO,AE3493KB,0.02962962962962963
66407,AE9826IA,AE5413CO,0.02962962962962963
66408,JTC586,AE5413CO,0.02962962962962963
66409,AE0014CP,AE5413CO,0.02962962962962963
66410,AO2040BB,AE5413CO,0.02962962962962963
66411,AE0930IO,AE4391ET,0.02962962962962963
66412,XE0930IO,AE4391ET,0.02962962962962963
66413,XE5144BX,AE4391ET,0.02962962962962963
66414,XE144BX,AE4391ET,0.02962962962962963
66415,AE0717KM,AE4643IX,0.02962962962962963
66416,AE7490CI,AE4643IX,0.02962962962962963
66417,AE7492IO,AA4181PO,0.02962962962962963
66418,AE8290EK,AA4181PO,0.02962962962962963
66419,AE5554IH,AE9455CB,0.02962962962962963
66420,AE0868KB,AE9455CB,0.02962962962962963
66421,AE0251CM,AA7631PC,0.02962962962962963
66422,AE5350HA,AE2218BK,0.02962962962962963
66423,AE7115EB,AE7371HE,0.02962962962962963
66424,AE7667CM,AE7371HE,0.02962962962962963
66425,AE1561AB,AE7371HE,0.02962962962962963
66426,AE0805,AEO03,0.02962962962962963
66427,AE4488HA,AE7132IE,0.02962962962962963
66428,AE1951HX,AE7132IE,0.02962962962962963
66429,AE4907IH,AE7132IE,0.02962962962962963
66430,AE1149AB,AE6489AA,0.02962962962962963
66431,AH1628IC,AE4233CK,0.02962962962962963
66432,AE0375EX,AE4233CK,0.02962962962962963
66433,AE9688EX,AE4233CK,0.02962962962962963
66434,AE6961KB,AE4233CK,0.02962962962962963
66435,AE7890AX,AE7761AC,0.02962962962962963
66436,AE9245BI,AE0013CM,0.02962962962962963
66437,AE4551BH,AE5060EE,0.02962962962962963
66438,AE1773IA,AE5060EE,0.02962962962962963
66439,AE6103EK,AE5060EE,0.02962962962962963
66440,AA1563KE,CFH667,0.02962962962962963
66441,AE0959EX,AE1781BB,0.02962962962962963
66442,AE8661AE,AE1781BB,0.02962962962962963
66443,AE6057IX,AE5298HX,0.02962962962962963
66444,AE6366HB,AE5298HX,0.02962962962962963
66445,AE8270EA,AE5298HX,0.02962962962962963
66446,AE7005CH,AE5298HX,0.02962962962962963
66447,AE4677IH,AA9831TH,0.02962962962962963
66448,AE6841ET,AE2000AP,0.02962962962962963
66449,AE7770CI,AE7300KC,0.02962962962962963
66450,AE5069,AE7300KC,0.02962962962962963
66451,AE7404CI,AA8953TM,0.02962962962962963
66452,AE9141IB,AE0077MP,0.02962962962962963
66453,AA0057TC,AP1046EC,0.02962962962962963
66454,BE1735AI,AA0211XA,0.02962962962962963
66455,AE9745ET,AA0211XA,0.02962962962962963
66456,AE4412CH,AE2430EP,0.029585798816568046
66457,AA9426TH,AE2430EP,0.029585798816568046
66458,AE7560BI,AE2430EP,0.029585798816568046
66459,AA6897PE,AE2430EP,0.029585798816568046
66460,AE9587HI,AE5764HT,0.029585798816568046
66461,AE6877BI,AE6795IA,0.029585798816568046
66462,AA9798PI,AH0707AM,0.029585798816568046
66463,AE5482HK,AE6863HI,0.029556650246305417
66464,AE1522MI,AH5511HT,0.029556650246305417
66465,AEO146,AH5511HT,0.029556650246305417
66466,AE5987KB,AE0303KB,0.029556650246305417
66467,AE3769EB,AE8637IP,0.029535864978902954
66468,AE0740AE,AE5789EA,0.029411764705882353
66469,AE0141BM,AE2090IB,0.029411764705882353
66470,AE8647HE,AE2090IB,0.029411764705882353
66471,AE1734HX,AE2090IB,0.029411764705882353
66472,AE0056CT,AE1446AB,0.029411764705882353
66473,AA5606TH,AE0058HM,0.029411764705882353
66474,AE9808HP,AE0058HM,0.029411764705882353
66475,AH9259KI,AE1404AB,0.029411764705882353
66476,BH9106BB,AE1404AB,0.029411764705882353
66477,AE1182AB,AE1404AB,0.029411764705882353
66478,AE5291AI,AE1404AB,0.029411764705882353
66479,AE5876EX,AI5147AX,0.029411764705882353
66480,AE3904CA,AI5147AX,0.029411764705882353
66481,WEI22NP,AE3383CE,0.029411764705882353
66482,AE9015HO,AE0932IO,0.029411764705882353
66483,AE4523KE,AE0932IO,0.029411764705882353
66484,AE5109IE,AE7000AO,0.029411764705882353
66485,AE8339IP,AE7000AO,0.029411764705882353
66486,AE0914EH,AE7000AO,0.029411764705882353
66487,AE0567AB,AE9670BT,0.029411764705882353
66488,AE1258KA,AE8196IE,0.029411764705882353
66489,AE8662ET,AE8196IE,0.029411764705882353
66490,AE2291EM,AE8196IE,0.029411764705882353
66491,IAE022,KR8U459,0.029411764705882353
66492,AE8623KA,AE6722ET,0.029411764705882353
66493,AE9210IX,AE6722ET,0.029411764705882353
66494,AE3607IE,AE6722ET,0.029411764705882353
66495,AE6747AO,AE6722ET,0.029411764705882353
66496,AH1463KH,AE9875HP,0.029411764705882353
66497,AE3633IK,AE9875HP,0.029411764705882353
66498,AE7089HA,AE9875HP,0.029411764705882353
66499,AE9419AA,AE1199IA,0.029411764705882353
66500,AE1671AB,AE1199IA,0.029411764705882353
66501,AE5482HK,AE1199IA,0.029411764705882353
66502,AE7887HK,AE7989EC,0.029411764705882353
66503,AE6313IA,AE7989EC,0.029411764705882353
66504,AE7077IT,AE7989EC,0.029411764705882353
66505,AE2717KE,BI0607BI,0.029411764705882353
66506,AE7755EE,BI0607BI,0.029411764705882353
66507,AE9891BT,BI0607BI,0.029411764705882353
66508,AP7374BM,AE4983IO,0.029411764705882353
66509,AE3260IK,AE4983IO,0.029411764705882353
66510,AE7677BI,AE4983IO,0.029411764705882353
66511,AE3997,AE4375BE,0.029411764705882353
66512,AE0876HE,AE4375BE,0.029411764705882353
66513,AE7110AP,AE7755HB,0.029411764705882353
66514,AE8279CP,AE7755HB,0.029411764705882353
66515,AE2400CB,AE7755HB,0.029411764705882353
66516,AE2009CK,AE3254IM,0.029411764705882353
66517,AE2123IA,AE0430EX,0.029411764705882353
66518,AE4448IC,AE0430EX,0.029411764705882353
66519,AE7612IC,AE0036CB,0.029411764705882353
66520,AE3660IE,AE1075IM,0.029411764705882353
66521,AA8558TE,AP4914CP,0.029411764705882353
66522,AE0312EH,AP4914CP,0.029411764705882353
66523,AE7941CH,AP4914CP,0.029411764705882353
66524,AE2417,AP4914CP,0.029411764705882353
66525,AE8811HE,AE1011IM,0.029411764705882353
66526,AE3757HH,AE1011IM,0.029411764705882353
66527,AE9898BB,AE1011IM,0.029411764705882353
66528,AE5766HT,AE0282ET,0.029411764705882353
66529,AE8110AM,AP0900BH,0.029411764705882353
66530,AE5987KB,AP0900BH,0.029411764705882353
66531,AE6829HH,AP0900BH,0.029411764705882353
66532,AE4666AK,AE5942IM,0.029411764705882353
66533,AE7160AK,AE9958IB,0.029411764705882353
66534,AE1221HC,AE9958IB,0.029411764705882353
66535,AE6029HX,AE9546CX,0.029411764705882353
66536,AH5111KI,AE9546CX,0.029411764705882353
66537,AE8497EX,AE9546CX,0.029411764705882353
66538,AE4560IA,AE9546CX,0.029411764705882353
66539,AE0454MI,JET781,0.029411764705882353
66540,HGC526,JET781,0.029411764705882353
66541,AE0903CI,JET781,0.029411764705882353
66542,AE1066IC,AE0080AA,0.029411764705882353
66543,AE3322HI,AE0080AA,0.029411764705882353
66544,AE8797BC,AE0080AA,0.029411764705882353
66545,AE3215CO,AE7516HT,0.029411764705882353
66546,AE6048IK,AE0086HT,0.029411764705882353
66547,AE6252AI,AE1188IP,0.029411764705882353
66548,AE8587CP,AE1188IP,0.029411764705882353
66549,AE5424IP,AE1188IP,0.029411764705882353
66550,AE8553AA,AE1943HI,0.029411764705882353
66551,AI5889AA,AE1943HI,0.029411764705882353
66552,AB4483BX,AE1943HI,0.029411764705882353
66553,AE7992,AE1943HI,0.029411764705882353
66554,AE1335IB,AE0704CX,0.029411764705882353
66555,AE2747EC,AE0704CX,0.029411764705882353
66556,AH5585MH,AE0704CX,0.029411764705882353
66557,AK2445AI,AE0704CX,0.029411764705882353
66558,AE1316KE,AE9033EI,0.029411764705882353
66559,AE6853KA,AE2421EX,0.029411764705882353
66560,AE8913IE,AE2421EX,0.029411764705882353
66561,BI1967AX,AE2421EX,0.029411764705882353
66562,AE4147EI,AE2421EX,0.029411764705882353
66563,AE8609KC,AE0300BX,0.029411764705882353
66564,AE7547HH,AE0300BX,0.029411764705882353
66565,AE7067CB,AE1835AI,0.029411764705882353
66566,AE9417HI,AE1835AI,0.029411764705882353
66567,AE0706CO,AE7626HB,0.029411764705882353
66568,AE0845IE,AE3283IO,0.029411764705882353
66569,KEF279,AE3283IO,0.029411764705882353
66570,AE7810IB,AE3283IO,0.029411764705882353
66571,AE3001HO,AE1170AB,0.029239766081871343
66572,AE0597EP,AE0025IT,0.029239766081871343
66573,AE3250HI,AE0025IT,0.029239766081871343
66574,AA6017TM,AE0025IT,0.029239766081871343
66575,AE5589IX,AE1704CE,0.029197080291970802
66576,AE3201KB,AE1704CE,0.029197080291970802
66577,AE0947AB,AE4506AA,0.029197080291970802
66578,AE1092AB,AE4506AA,0.029197080291970802
66579,AE0761AB,AE4506AA,0.029197080291970802
66580,AE1406AB,AE4506AA,0.029197080291970802
66581,AE1885HM,AE4506AA,0.029197080291970802
66582,AE3339AT,AE8440AA,0.029197080291970802
66583,AE8482HC,AE7876AA,0.029197080291970802
66584,AE5623IC,AE7876AA,0.029197080291970802
66585,AE3554HC,AE7876AA,0.029197080291970802
66586,AE2757KA,AE6269IC,0.029197080291970802
66587,AE2579IM,AE6269IC,0.029197080291970802
66588,NAI04076,AE6269IC,0.029197080291970802
66589,AE3712IK,AE3854IH,0.029197080291970802
66590,BC0583EI,AE3854IH,0.029197080291970802
66591,AE0820EK,AE3854IH,0.029197080291970802
66592,KHB805,AE5479HK,0.029197080291970802
66593,AH8805KX,AE5479HK,0.029197080291970802
66594,AE8651AI,AE5479HK,0.029197080291970802
66595,AE1147EP,AE9944EP,0.029197080291970802
66596,AE8915CE,AE9944EP,0.029197080291970802
66597,AE2322BP,AE9944EP,0.029197080291970802
66598,AE8777CM,AE9944EP,0.029197080291970802
66599,AE8400IO,AE1468CO,0.029197080291970802
66600,AE7193AA,AE1468CO,0.029197080291970802
66601,AE7849AA,AE1468CO,0.029197080291970802
66602,AE0268AB,AE1468CO,0.029197080291970802
66603,AE0095BP,AE1770IB,0.029197080291970802
66604,AE1367AB,AE1128AB,0.029197080291970802
66605,AE0056CT,AE1128AB,0.029197080291970802
66606,AE8433BC,AE1128AB,0.029197080291970802
66607,AE5927IX,AE1128AB,0.029197080291970802
66608,AE0102MP,AE1128AB,0.029197080291970802
66609,91320AB,AE5777IC,0.029197080291970802
66610,AE9949EK,AE5777IC,0.029197080291970802
66611,AE1083IX,AE5777IC,0.029197080291970802
66612,AE2462KA,AE2928EM,0.029197080291970802
66613,AE4876AA,AE2928EM,0.029197080291970802
66614,AE0868HI,AE1788IM,0.029197080291970802
66615,AE1096AE,AE1640AB,0.029197080291970802
66616,AE0131AB,AE1640AB,0.029197080291970802
66617,AE2274AB,AE1640AB,0.029197080291970802
66618,AE0758AE,AE1640AB,0.029197080291970802
66619,AE6976IE,AE5038EX,0.029197080291970802
66620,AE5939KB,AE5038EX,0.029197080291970802
66621,AE2229AT,AE1800BO,0.029197080291970802
66622,AE0100EB,AE1800BO,0.029197080291970802
66623,AE4711KA,AE1800BO,0.029197080291970802
66624,AE8861BT,AE2809EX,0.029197080291970802
66625,AP2749CE,AE2809EX,0.029197080291970802
66626,AE0985IB,AE2809EX,0.029197080291970802
66627,AE7356HX,AE2809EX,0.029197080291970802
66628,AE0303KB,AE0129EA,0.029197080291970802
66629,AE4080IC,AE0129EA,0.029197080291970802
66630,AE0484ET,AE0129EA,0.029197080291970802
66631,AE9473HK,AE8280EM,0.029197080291970802
66632,AE0788AX,AE8280EM,0.029197080291970802
66633,AE6246HT,AE6434BE,0.029197080291970802
66634,EI1727A,AE6434BE,0.029197080291970802
66635,EPALK85,AE6434BE,0.029197080291970802
66636,AE4421CI,AE6434BE,0.029197080291970802
66637,AE1971AC,AE6434BE,0.029197080291970802
66638,21477HE,KO0443,0.029197080291970802
66639,JZN380,KO0443,0.029197080291970802
66640,AH3118AA,AE5125CE,0.029197080291970802
66641,AA8359PA,AE5125CE,0.029197080291970802
66642,AE7402HK,AE6420ET,0.029197080291970802
66643,OCTC111,AE6420ET,0.029197080291970802
66644,AE5775HC,AE7738CB,0.029197080291970802
66645,AE5354CO,AE7738CB,0.029197080291970802
66646,AE7265IT,AE5700BH,0.029197080291970802
66647,AH7153CA,AE5558AM,0.029197080291970802
66648,AE1803IO,AE6910CX,0.029197080291970802
66649,AE3428EO,AE7733AA,0.02912621359223301
66650,AE5679CH,AE7733AA,0.02912621359223301
66651,AE7187HO,AE7733AA,0.02912621359223301
66652,AE0620EH,AE7733AA,0.02912621359223301
66653,AE0181EK,AE6393AA,0.02912621359223301
66654,AA2013PA,AE0133AB,0.02912621359223301
66655,AE8331HH,AE0133AB,0.02912621359223301
66656,AE7379IH,AE7011CX,0.02912621359223301
66657,AE9226,AE4879HK,0.02912621359223301
66658,AE0522IX,BB4826CX,0.02912621359223301
66659,AE1690IT,BB4826CX,0.02912621359223301
66660,AE8182IH,BB4826CX,0.02912621359223301
66661,AE3527IP,BB4826CX,0.02912621359223301
66662,AA4376XA,AE5957HT,0.02912621359223301
66663,AE3842HO,AE5957HT,0.02912621359223301
66664,AE2620HT,AE5957HT,0.02912621359223301
66665,AE0203HE,AE8838EA,0.02912621359223301
66666,AX7046CO,AE8838EA,0.02912621359223301
66667,DW136CL,AE8838EA,0.02912621359223301
66668,AE2227AA,AE8838EA,0.02912621359223301
66669,PP2708A,AE1279IT,0.02912621359223301
66670,AE6622CO,AE1279IT,0.02912621359223301
66671,BX9143BX,AE5772EA,0.02912621359223301
66672,AE2132IO,AE5772EA,0.02912621359223301
66673,AE0854CT,AE5772EA,0.02912621359223301
66674,AE7770CI,AE7505IA,0.02912621359223301
66675,AE0033IO,AE5028EP,0.02912621359223301
66676,AA3304XB,AE5028EP,0.02912621359223301
66677,AE7191EM,AE5028EP,0.02912621359223301
66678,AE9199CK,AE5028EP,0.02912621359223301
66679,AE2022IX,AE1163BA,0.02912621359223301
66680,17856AA,AE1163BA,0.02912621359223301
66681,AE6623BE,AE8112BO,0.02912621359223301
66682,AE3335EC,AE8112BO,0.02912621359223301
66683,AE0047OO,FND507,0.02912621359223301
66684,BT1192BT,FND507,0.02912621359223301
66685,AE7914HC,FND507,0.02912621359223301
66686,AE9208CO,RPR22570,0.02912621359223301
66687,AE0607HX,RPR22570,0.02912621359223301
66688,AE6283CT,AE0214KB,0.02912621359223301
66689,AE2120AX,AE0214KB,0.02912621359223301
66690,AE0255EI,AE7017CK,0.029069767441860465
66691,AE0378IB,AE7325HM,0.029069767441860465
66692,AE5411HP,AE7325HM,0.029069767441860465
66693,AX2604EO,AE9097HO,0.02903225806451613
66694,AE0869IX,AE9097HO,0.02903225806451613
66695,AE6374EP,AE7887AA,0.028985507246376812
66696,AE1126AB,AE7067AA,0.028985507246376812
66697,AE5646AA,AE7067AA,0.028985507246376812
66698,AE1021AB,AE7067AA,0.028985507246376812
66699,AE9936AA,AE0249AB,0.028985507246376812
66700,AE1448AB,LC61108,0.028985507246376812
66701,AE6655BE,AE5131KB,0.028985507246376812
66702,AE0076CK,AE7644EB,0.028985507246376812
66703,AH0324AO,AE7644EB,0.028985507246376812
66704,AE8385AA,AE0021HA,0.028985507246376812
66705,AE7007AH,AE0021HA,0.028985507246376812
66706,AE2722IX,AE0021HA,0.028985507246376812
66707,AE5916IK,AE2297AT,0.028985507246376812
66708,AE8790IA,AE2297AT,0.028985507246376812
66709,GRO717,AE2297AT,0.028985507246376812
66710,AE2768IB,AE5170AH,0.028985507246376812
66711,AE7530IO,AE4057HP,0.028985507246376812
66712,AE0914IP,AE4057HP,0.028985507246376812
66713,AE7115EB,AE4057HP,0.028985507246376812
66714,AE7667CM,AE4057HP,0.028985507246376812
66715,AE7130EH,AE8413IT,0.028985507246376812
66716,AA8885EK,AE8413IT,0.028985507246376812
66717,AE8958EP,AE8413IT,0.028985507246376812
66718,AE2789ET,AE7551EM,0.028985507246376812
66719,AE7016EH,AE7551EM,0.028985507246376812
66720,AE7208CI,AE2658BH,0.028985507246376812
66721,AE7734BI,AE1335KA,0.028985507246376812
66722,AE1394CO,AE1335KA,0.028985507246376812
66723,AE2235AB,AE1335KA,0.028985507246376812
66724,AE8111BB,AE1335KA,0.028985507246376812
66725,AE5575IE,AE1618IB,0.028985507246376812
66726,AE0818EO,AE4088IE,0.028985507246376812
66727,AE6319HC,AE4088IE,0.028985507246376812
66728,AE1668CP,AE4088IE,0.028985507246376812
